source_record_id,n_extractions,books,title,drugs_conflict,symptoms_conflict,syndrome_conflict,op_related_conflict,relevance_conflict,first_not_highest_quality,first_has_no_drug_but_others_do,union_herbs
99031e3379359041604e9f32113adac1,2,目经大成,凡人之身，有真火焉，寄于命门，会于肝，出入于艮、坤。所以温百骸，养脏腑，皆此火也,True,True,True,False,True,False,True,丁香;小茴香;山药;故纸;木香;沉香;白术;白椒;硫磺;胡巴;豆蔻;附子
990bba9fdc6be43c0ee69dcc287320ac,3,症因脉治,【肾痹之症】即骨痹也。善胀，腰痛，遗精，小便时时变色，足挛不能伸，骨痿不能起，此,True,True,True,False,True,True,True,八风十二痹散
9957144beb1d0866dd9ff28ac1b11a43,2,十四经发挥,濂之友滑君，深有所见於此，以内经骨空诸论，及灵枢本输篇，所述经脉辞旨简严，读者未,False,False,False,False,True,False,False,
99acbd73660b9d3177c13bce2f7996ae,2,太平圣惠方,夫骨极者。主肾病也。肾应骨。骨与肾合。以冬遇风为骨痹。痹不已复感于邪。内舍于肾。,False,True,False,False,False,True,False,
9a5954e14d183870b7ba5f9b74afc119,2,景岳全书,当归没药丸：治血瘀作痛，及血风筋挛骨痹，手足麻木疼痛。,False,True,False,False,False,True,False,当归没药丸
9ae1039f20028a219e582d9da1d60110,2,济众新编,骨痹四肢不举气刺痛无烦热凝结淸冷 ○因形寒飮冷痰色靑黑如灰善唾或喘轻者五积散(寒,True,False,False,False,False,False,True,五积散
9b63a0ecfabc9817a724dc2679ae0446,3,黄帝内经灵枢集注,五谷之精液。和合而为高者。内渗入于骨空。补益脑髓，而下流于阴股。,False,False,True,False,True,False,False,
9c1bbee9122c52bd84c160bfdab923bd,2,古今图书集成医部全录008（175-210）,痔骨蚀，商丘主之。,False,False,True,True,False,False,False,
9c37d87fb82c54655a4a0f0e22461d1d,2,齐氏医案,曾治韩千总，每至夏月无阴，一到三伏之时，全无气力，悠悠忽忽，惟思睡眠，一睡不足，,True,False,False,False,False,True,False,五味子;山茱萸;当归;熟地黄;白术;白芍;芡实;茯苓;软坚汤;酸枣仁;陈皮;麦冬
9cb4a8ebda5d65cd0650eee811815930,30,内经提要,▲病在骨，骨重不可举，骨髓酸痛，寒气至，名曰骨痹。,False,False,True,True,False,True,False,
9cd494fbf979d9568d157f62e58ff7c9,2,济阳纲目,接骨紫金丹　治跌打骨折，瘀血攻心，发热昏晕，及瘀血自下，吐血等证。,True,False,False,False,False,False,False,乳香;土鳖;大黄;当归尾;接骨紫金丹;没药;硼砂;自然铜;血竭;骨碎补
9ce459fc146d5cdeac1efd9005d999ed,2,"古今图书集成医部全录011（359-380,外科）",凡平处骨断骨碎皮不破者，只用接骨膏、定痛膏敷贴夹缚。若手足曲直等处及转动处，只宜,True,True,True,False,False,True,False,定痛膏;接骨定痛膏;接骨膏;消肿膏;绢包缚;苎麻夹缚;补肉膏;补肌散
9d358f42cbd51b99aaf3f682f8876f31,2,古今医统大全,腰者肾之外候，一身所恃以转移阖辟者也。盖诸脉皆贯于肾而络于腰脊，肾气一虚，腰必痛,False,True,True,False,False,True,False,补肾汤丸
9dc89c40f1eec3c4d9e14df878168558,4,普济方（四库本301-360卷）,肾絶反目直视狂言遗尿腰折骨枯,False,True,True,False,False,False,False,
9e794dc5c433301450cb436d84c747e6,2,普济方（四库本1-60卷）,地黄煎　治骨虚骨寒,True,False,True,False,True,False,False,地黄煎;玉环丹
9ec09186cbfb18f04c859018c0b6f044,4,古今图书集成医部全录009（211-302）,肾脉微滑为骨痿，坐不能起，起则目无所见。,False,False,True,False,False,False,False,
9ec6c2205683e0d1150c8a8e66cbf18e,2,素问玄机原病式,又曰：“血气者人之神，不可不谨养也。”；故诸所运用，时习之则气血通利，而能为用；,False,False,True,False,False,False,False,
9ec9e8fbbc07951af5723b2789463d05,2,古今图书集成医部全录,【 注  足少阴之气主骨，故气绝则骨枯。冬脉谓五脏之脉气，合四时而外濡于皮肉筋骨,False,False,False,False,False,False,False,
9f4f6e5551575e55409a20d692c6677e,28,景岳全书,虚邪之入于身也深。寒与热相搏，久留而内着。寒胜其热，则骨疼肉枯。热胜其寒，则烂肉,False,True,True,True,True,True,False,
9f9ad950813937b4ef9593b81f51ec35,2,黄帝内经素问补注释文（道藏本）,气街，穴名也。在归来下鼠既上同身寸之一寸脉动应手，足阳明脉气所发，刺可入同身寸之,False,False,True,False,False,False,False,
a051a8d90857d87bec3013567c64580a,13,针灸逢源,灸之一然。灸而过此者。得恶火。则骨枯。脉涩。刺而过此者。则脱气。,False,True,True,False,True,True,False,
a0a2a17858017cd135b24068117347cb,2,针灸大成,大、小骨空不针，俱灸七壮，吹之。,False,False,True,False,False,False,False,
a1467d8c679d6beba5ba22a0a4b1a7ba,2,本草汇纂,专入心、肺。味甘微苦微寒，甘多寒少。润肺清心泻热。有类天冬，但彼所主在肺，此则在,True,False,False,False,False,False,False,麦冬
a1a867c3c93f26fe8b3d59c40c4f17b8,7,兰台轨范,金刚丸【保命】治肾损骨痿不能起于床,True,True,True,False,False,True,False,保命金刚丸;兎丝子;杜仲;桂枝;煨肾丸;牛膝;猪腰子;白蒺藜;破故纸;芦巴;苁蓉;菟丝子;萆;萆薢;金刚丸;金萆;防风
a22b096ad2d757431e5d72c4e404a48d,2,"古今图书集成医部全录003（47-68,灵枢）",【 马莳曰：此言肾经脉气之行，乃为第八经也。趋，向也。跟，足根也。足少阴肾经之脉,False,True,False,False,False,False,False,
a234df74a89fac80d2060627dcab3233,3,古今图书集成医部全录,痢后下虚，不善调养，或远行，或房劳，或外感，致两足痿软，或痛或痹，遂成痢风，宜用,True,True,False,False,False,True,False,南星;杉木节;杜仲;杜牛膝;杜牛膝等熏洗方;牛膝;独活寄生汤;白芷;萆薢;虎骨;虎骨丸;虎骨四斤丸;骨碎补
a23887ae8ec467ac34414ea70c74cd76,2,古今图书集成医部全录008（175-210）,萆薢丸　治肾损骨痿，不能起于床，腰背腿皆痛。,False,True,False,False,False,False,False,萆薢丸
a23a8ca4ce897ef432bc94893adbeb24,2,普济方（四库本1-60卷）,夫肾臓虚损骨痿羸瘦者葢骨属于肾肾虚损则髓竭骨枯阳气既衰身体无以滋养所以骨痿肌肤损,False,False,True,False,False,True,False,
a3913f44ddbdaa84c6d86f13d8f0a999,4,古今图书集成医部全录,肾气热生骨痿，故足不任身。诸痿皆属于上者，指病之本在肺也。故必先起于肺，然后热传,False,True,False,False,False,True,False,
a3b9502c06386fbaa6850b0c1966d92b,3,"古今图书集成医部全录011（359-380,外科）",颠扑筋断骨折：用糯米一升，皂角切碎半升，铜钱百个，同炒至半焦黑，去铜钱为末，用好,True,True,True,False,False,False,False,半夏;好酒;妇人发;木鳖肉;热酢;皂角;粟米;糯米;葱白须;铜钱
a3c282ae73150c3abe677ed521b4dedb,2,普济方（四库本1-60卷）,夫骨极之病本于肾臓中风肾主身之骨髓风邪中其臓则伤骨故为骨极所谓骨极者令人瘦削齿苦,False,False,False,False,False,True,False,
a4057114136536ab312a1e08bf2785b4,6,脉因证治,有由湿地，以水为事，热生于脾。病则胃干而渴，肌肉不仁，名曰肉痿。有因远行劳倦，遇,False,True,False,False,False,False,False,
a40f8d4d3549c98825b299a5f9c0b050,2,本草从新,甘咸温。本人之血气所生。故能大补气血。治一切虚劳损极。（虚损、一损肺、皮槁毛落、,False,True,False,False,False,False,False,人胞
a462de8dd5052f57b354709263d3c717,2,任应秋讲黄帝内经灵枢,【原文】黄帝问于伯高曰：何以知皮肉、气血、筋骨之病也？伯高曰：色起两眉薄泽者，病,False,False,True,False,False,False,False,
a463054a64e39d26c24ad29b39542dab,3,寿世保元,命绝脉来如弹石。三阳谷气久虚空。胃气分明屋漏滴。散乱还同解索形。髓竭骨枯见两尺。,True,False,True,False,False,False,True,五味异功散
a495e275d4daa0605b7c865dcc4bc459,2,外科心法要诀,<span style='font-weight:bold;'>骨痿疮,False,False,False,False,False,False,False,
a4e80d431dcf000836d63764da99136e,2,续名医类案,窦材治一人，身长五尺，因酒色伤，渐觉肌肉消瘦，令灸关元三百壮，服保元丹一斤，自后,False,False,False,False,False,True,False,保元丹
a4f40376bc62c154f276f7d3024035fd,2,普济方（四库本1-60卷）,石钟乳丸【出圣济总録】治肾臓虚损骨痿羸瘦行无力短气不足腰背相引疼痛,True,False,False,False,False,False,False,五味子;石钟乳;石钟乳丸;菟丝子;蛇床子;黄芪
a5235329c654427813d26f6c211cac27,2,医学正传,脾气热为肉痿，则胃干而渴，肌肉不仁。肾气热为骨痿，则腰膝不举，骨枯而髓减。又曰：,False,False,False,False,False,False,False,
a54b319047228e429b8e2002afbe91c2,2,普济方（四库本1-60卷）,干地黄丸【出圣恵方】治骨极羸瘦心神虚烦脚膝疼痛久立不得宜服,True,False,False,False,True,False,False,干地黄丸;熟干地黄丸
a5cfe6f988a0d462741549456bd80481,2,医学阶梯,《灵枢》云：“脑为髓之海，其输上在于其盖，下在风府。”又云：“髓海有余，则轻劲多,False,True,True,False,False,False,False,
a674f328b08337b69d4d452db2584d25,15,"古今图书集成医部全录006（122-150,头面耳）",肾脉微滑为骨痿，坐不能起，起则目无所见。,False,True,True,False,False,True,False,
a6cc08546ed8931451ef3390fde0afd5,2,经络全书,〔 附〕统属足少阴肾经（《灵枢》曰：足少阴气绝者，则骨枯。少阴者，冬脉也，伏阴而,True,True,True,False,False,False,False,八味丸;安肾丸;黑锡丹
a71739b73fb896ac25bf46b2faa6eb18,19,环溪草堂医案,某　风、寒、湿三气，伏留于骨。骨节酸痛，自冬而起，所谓骨痹也。骨痹不已，内舍于肾,True,True,True,True,False,True,True,五痹汤;增味五痹汤;行湿流气散
a78e703b53f905a4b40c8f4b7b2abd04,2,东医宝鉴,虚者，皮毛、肌肉、筋脉、骨髓、气血、津液不足是也。（《纲目》。）凡饮食减少，精神,True,False,False,False,False,False,False,四物汤;地黄;当归;苁蓉;鹿茸
a7e5b7baa3760d9eb82a57e9872a6044,3,素问经注节解,肾气热，则腰脊不举，骨枯而髓减，发为骨痿。（腰为肾府，又肾脉上股内，贯脊，属肾，,False,True,False,False,False,False,False,
a8475e5ca1da88960e6d2118a2e3d461,6,不居集,治肾损骨痿，不能起于床。益精补肾。,True,True,True,False,False,True,False,萆薢丸;金刚丸
a88b975bd532650a95cb150271ba1c74,9,银海指南,知柏八味丸 治阴虚火动，骨痿髓枯。,True,True,False,True,False,True,False,丹皮;六味地黄丸;地黄;山药;山萸肉;桂附八味丸;泽泻;知柏八味丸;知柏地黄丸;知母;茯苓;黄柏
a9c0029d27a32b9d08e5f873d3e8a5c7,2,古今图书集成医部全录009（211-302）,阳明司天之政，气化运行后天，四之气，病骨痿。,False,False,True,False,False,False,False,
a9dffc374b9ad7078dedf14171f28554,3,病机沙篆,经曰：腰者肾之府，转摇不能，肾将惫矣。又云：巨阳虚，则腰背头项痛。此二条言正气之,True,False,True,False,False,True,False,乳香散;六味地黄丸;官桂;封髓丸;摩腰膏;杜仲;滋肾丸;牛膝;续断;羊肾;肾气丸;茴香丸;风髓丹;骨碎补;鹿茸
aa1dab3529a607c9daebcdeda376254b,2,杂病广要,行痹者，痛处行而不定，走注历节疼痛之类，当散风为主，御风利气仍不可废，更须参以补,False,False,True,False,False,False,False,
aa4463d560041ddc523c3f58f53564fa,5,"古今图书集成医部全录010（303-358,内科、伤寒）",木香槟榔散　治积气不散，结伏奔豚，发即上冲心胷，令人喘逆，骨痿少力。,True,True,True,False,False,False,False,七气汤;五积丸;大安丸加参;大阿魏丸;散聚汤;木香槟榔散;香棱丸
aa4a131ace5b97ce24e5739db3deb917,2,外科启玄,治跌打损伤骨折疼痛等症。,True,False,True,False,False,False,False,定痛散
aba6395789c07a6bcdaa1e8139af3138,3,古今图书集成医部全录009（211-302）,肾热生骨痿，足不任身，腰脊不举，骨枯髓减，色黑而齿槁者，补其荣然谷，通其俞太溪，,False,True,False,False,False,False,False,
abdc8c3613a5d5801acc45c9b35544a6,2,本草备要,甘寒。助阳气，起阴痿，补虚劳，壮筋骨，明目充肌（时珍曰：《别录》、《大明》皆云楮,False,True,False,False,False,False,False,楮实
ac0b854833c870cbefd550e58df7c10d,2,普济方（四库本301-360卷）,紫金丹　治打伤损骨折,False,True,True,False,False,False,False,紫金丹
ac155c97bfec70aa6958545f61ab54d9,155,古今图书集成医部全录001目录,＋ 骨空,True,True,True,True,True,True,True,广木香;松节;芦巴
ade2dc9192d58849257317e892136858,4,寿世保元,骨枯髓减者。枯涸之极也。肾主骨。故曰骨痿。是方也。地黄、茱萸。味浓而能生阴。知柏,True,True,False,False,False,True,False,丹皮;地黄;山茱萸;山药;泽泻;熟地黄;牡丹皮;知母;茯苓;黄柏
adf33dc08461d2f6a77f751e9d7e8275,11,黄帝内经太素,微滑为骨痿，坐不能起，起目毋所见。,False,False,True,False,False,True,False,
ae2f919adae91c3fd29f8789a652bfce,4,黄帝内经太素,邪气者，虚风之贼伤人也，其中人也深，不能自去。正风者，其中人也浅，合而自去，其气,False,False,True,True,False,True,False,
ae724889bd5a23580e313bd409e66b13,2,名老中医邓明鲁经验集,药理研究表明，鹿茸精能提高机体工作能力，改善睡眠和食欲，并可减轻肌肉的疲劳。鹿茸,True,True,True,False,False,False,False,鹿茸;鹿茸精
af36264880fcab7ef7a98517e98b2ba7,2,证治准绳·类方,茹黄门卒中风病，发时服药，泄出恶脓四升，赤黄水一升，一肉虫如乱发，愈。李知府妻杨,False,False,True,False,False,False,False,
af9245f44d6fde6ff1616768f24a8c3c,3,痎疟论疏（四库本）,盖痎与疟乃风与暑合作为病应从两治矣但气病之至所有逺近上下及新故重轻之别则适其至所,False,True,True,False,False,False,False,
b05a6f71e4f3e8ba80daf339338a7bca,2,赤水玄珠（标点本）,<u>金刚丸</u>　肾损骨痿，不能起床。,False,False,False,False,False,False,False,金刚丸
b0c03d5adaab3e7d7c945d6c4beeb252,2,普济方,夫肾脏虚损骨痿羸瘦者。盖骨属于肾。肾虚损则髓竭骨枯。阳气既衰。身体无以滋养。,False,True,False,False,False,False,False,
b1428051cd9f9284158cead930fbb20b,3,证治准绳·类方,木香槟榔散 治积气不散，结伏奔豚，发即上冲心胸，令人喘逆，骨痿少力。,True,True,True,True,True,False,True,木香槟榔散
b17ed6050aa9c6925d64131bcb37fc00,2,古今图书集成医部全录,【 王冰曰：髓者骨之充。  《针经》曰：髓海不足，则脑转耳鸣，胻酸眩冒，故髓伤则,False,True,False,False,False,False,False,
b234356be1d9f1ddfb112f26eccb5eba,4,袖珍方,治骨虚极，面肿垢黑，脊痛不能久立，血气衰惫，发落齿枯，甚则喜唾。,True,True,False,False,True,True,False,川牛膝;鹿角;鹿角丸
b25b5dfd59b7abe57e46d224fd6ac06b,6,古今图书集成医部全录,骨痹举节不用而痛，汗注烦心，取三阳之经补之。,False,False,True,False,False,True,False,
b281bf6bbec07fc2eda999f352c04c75,2,御纂医宗金鉴（四库本）,【注】虚者隂阳气血荣衞精神骨髓津液不足是也损者外而皮衇肉筋骨内而肺心脾肝肾消损是,False,True,False,False,False,True,False,
b2c341e3b404944014451d234d5fffa8,2,古今图书集成医部全录,夫积有五积，聚有六聚。积者，生于五脏之阴气也；聚者，成于六腑之阳气也。此由阴阳不,False,True,True,False,False,False,False,
b34ebf55819512e4e6a9785dc904d3da,2,医宗必读,迹其勋伐，皆是足少阴肾经，观其命名，想见功力。戴元礼用以治骨痿有效。,True,False,True,False,False,False,False,减味清燥汤
b372be68067728cbac4447b66789f598,3,勉学堂针灸集成,大骨空　在手大指第二节前尖上，屈指当骨节中，灸二七壮，禁针。主治内瘴久痛及吐泻。,False,True,False,True,True,False,False,
b3a954e7f642b169a26bfd298d8e6eb1,2,程氏易简方论,六味丸加知母、黄柏，治肾气热则腰脊不举，骨枯髓减而成骨痿。,False,False,False,False,False,False,False,六味丸;知母;黄柏
b3b58dabe0b77b96484846ee1b00cf0b,6,古今图书集成医部全录,骨空,False,True,True,False,True,False,False,
b3c579481576c177f795369ce9c70c1e,5,黄帝内经素问补注释文（道藏本）,骨痿无力。,False,True,False,False,False,False,False,
b44fea0e7c727d4ce65f78d1363de468,2,神农本草经疏（四库本）,疏○天门冬正禀大寒初之气以生得地之阴精独厚味虽微苦甘而带辛其气大寒其性无毒要以甘,False,False,False,False,False,False,False,天门冬
b4988bae85c066cffaa1374448cc41bd,3,李翰卿医学全集,在“再障”三大症中，气血虚是疾病之根本，是矛盾的主要方面。李老认为，一切虚损、虚,False,True,True,False,True,True,False,
b5fdb86a2964944d63b4516edbe11b89,42,素问识,<span class='zhengwen'>以冬遇此者为骨痹  楼云。凡风寒湿,False,True,True,True,False,True,False,
b63948f8f61016c47f4f5c24394d999f,5,遵生八笺,《太平御览》曰：“道者，气也，宝气则道长存；秘者，精也，宝精则神长生。精者，血脉,False,True,True,False,True,False,False,
b6ec86be5e08298f47bea4d40175d013,2,王氏医案,胡氏妇，患乳房结核，外科杂投温补，核渐增而痛胀日甚，驯至形消汛愆，夜热餐减，骨痿,True,True,False,False,False,False,False,川贝母;当归龙荟丸;甘麦大枣汤;虎潜丸;贝母
b7774368de6b89accd59cad989b99857,2,普济方（四库本301-360卷）,用南蓼杜独活藁本黄柏生姜煎洗如有口除姜蓼损而青肿用此二味若肉冷痹痛骨断而肿不可洗,False,False,False,True,False,False,False,南蓼;杜独活;生姜;藁本;黄柏
b797e0e3ae70c5c34dfe3775c7d340ed,2,古今图书集成医部全录009（211-302）,有所远行劳倦，逢大热而渴，渴则阳气内伐，内伐则热舍于肾。肾者，水脏也。今水不胜火,False,True,False,False,False,False,False,
b7ddd1b4ebe7f0e0ef7927f52c78dc78,2,玄隐遗密,夫伤之道：入者为先，去其物；血注者，燔火去恶。少血者，汤去其污，敷之。甚者，火刃,False,True,True,True,False,False,False,
b7e074b2f10a3b8715f228b8ffbca319,8,千金要方（四库本）,商丘主骨痹烦满,False,True,True,True,False,True,False,
b7fc32c4bbab7adf16fea426b202412e,17,读素问钞,太阳气衰肾脂枯不长一水不能胜两火肾者水也而生于骨肾不生则髓不能满故寒甚至骨也所以,False,True,False,False,True,True,False,
b8b9e40977f1cc8609c37a3a0ed971c6,7,素问释义,病名曰骨痹，是人当挛节也。,False,True,True,True,False,True,False,
b9024fa09f8fa614767c10fe11febd05,145,全体病源类纂,骨寒　骨蒸　骨痿　骨痛　骨伤　骨绝,True,True,True,False,True,True,False,丹谷;人参白术汤;何首乌;加味四斤丸;噙化丸;天门冬;奔豚丸;奔豚汤;审平汤;小安肾丸;枣仁;桂附地黄丸;泽泻散;煨肾丸;牛膝;牛膝丸;知蘗地黄丸;石刻安肾丸;稷;紫河车;紫苑散;紫菀散;续断丸;肾气桂附地黄汤丸;虎牙丸;虎骨;虎骨四斤丸;虎骨酒;败龟板;车前;酒浸牛膝丸;金刚丸;骨碎补;鹿茸;龙骨丸;龙骨圆;龟板
b90385ebb6ab3a9989e65ab3fd122ab3,3,古今图书集成医部全录009（211-302）,【 注　肾气胜者，肾水之气胜也。以水为事者，膀胱之水胜也。言水寒之气偏胜，则太阳,False,False,False,False,False,True,False,
b91b7a2e6e0f29703fbb1aeca80e8d8d,2,学古诊则,大骨枯槁，大肉陷下，肩髓内消，动作益衰，真脏未见，期一岁死。张景岳曰：骨枯肉陷，,False,True,False,False,False,False,False,
ba016a09af7db64b1cc7045b6d173dc8,2,千金要方（四库本）,扁鹊曰骨絶不治㾓而切痛伸缩不得十日死骨应足少阴少阴气絶则骨枯髪无泽骨先死矣,False,False,False,False,False,False,False,
ba16d2c26f3a9033546437a885de353a,4,千金要方（四库本）,论曰骨极者主肾也肾应骨骨与肾合又曰以冬遇病为骨痹骨痹不巳复感于邪内舍于肾耳鸣见黑,False,False,False,False,False,True,False,
ba211bcafa935816a5630e0f3eff0227,2,"古今图书集成医部全录010（303-358,内科、伤寒）",外因：感寒久则损阳，自上而下，一损于肺，则皮聚毛落；二损于心，则血脉虚少，不荣脏,True,True,False,False,False,False,False,人参养荣汤;八味丸;参苓白朮散;地黄丸;煨肾丸;牛膝丸;缓中牛膝丸;补中益气汤;金刚丸;黄芪建中汤
bae0e846e41de76bbe9e2b805abd23fc,2,圣济总录,治肾脏伤惫，腰膝无力，形瘦骨痿，头目昏沉，时忽旋晕，项背疼痛，不得俯仰。鹿茸丸方,True,True,False,False,False,False,False,天雄;白附子;腽肭脐;鹿茸;鹿茸丸;鹿髓
bb270a3b4ebfcdb710fe5bfc756e18ce,2,本草纲目,汗后入冷水，成骨痹。时珍曰∶顾闵远行，汗后渡水，遂成骨痹痿蹶，数年而死也。,False,True,False,False,False,False,False,
bbaa2eb1d7916bfd1413e8bcf72b215e,4,永类钤方,【病证】肾奔豚。动也，发于小腹，上至心下，上下无时，如豚走，色黑，饥则见，饱则减,True,True,True,False,False,False,True,大七气汤;奔豚丸;桂;楝子肉;茴香
bc5cb9a9fdecfd7a82dfbbde55c8f7dd,2,医学钩玄,丹溪云：阴常不足，阳常有余，劳瘵之症，多是阴虚火动者，只宜补阴为主也。况南方火旺,False,True,False,False,False,True,False,固本丸;集灵膏
bc8beec5af0c7054e087eb6ee422a314,3,历代本草药性汇解,甘咸性温。本人之血气所生，故能大补气血，治一切虚劳损极，虚损：一损肺皮，槁毛落；,True,True,False,False,False,False,False,人胞衣;紫河车
bd48e0277d909df2cf84c532451f0383,2,李翰卿医学全集,[释名]肾痹是指骨痹日久不愈，复感于邪而形成的一种内脏痹证。,False,False,True,False,False,False,False,
bda61d29cb1ee26fa3c84f7ea24baea0,4,张氏医通,故骨痹不已。复感于邪。内舍于肾。筋痹不已。复感于邪。内舍于肝。脉痹不已。复感于邪,False,False,True,True,False,False,False,
bdffda727b1790172eedb64cb0cb41f5,2,素问识,<span class='zhengwen'>股际骨空  吴云：股际骨。前阴曲骨,False,False,True,True,False,False,False,
be12abeb785de7b522b8b5495b548e77,2,古今图书集成医部全录001目录,＋ 骨痹证　主肾气弱,False,False,False,True,False,False,False,
bf7198c8780e83d45eab0b3f04cd16a3,4,普济方（四库本1-60卷）,补骨脂汤　治骨虚酸疼多倦,True,False,False,False,False,True,False,五味子;人参;肉苁蓉;虎骨酒;补骨脂;补骨脂汤;附子
c065de568a723b935671a7de874454f4,4,冯氏锦囊秘录杂症大小合参,肾损骨痿，不能起床。,True,True,True,False,False,False,False,金刚丸
c0b4af484baa9b2d0a0c1ecb921ac7ab,2,洗冤集录译注,[13] 折者，其色在骨断处两头——这句话似紧接“不损则墨不浸”后面。,False,True,True,False,False,False,False,
c104d78e516c0c39d7faff1c4db65516,2,普济方（四库本301-360卷）,桂附散【出圣方】　治骨折筋断伤损,True,False,True,False,False,False,False,古铜;桂;桂附散;白僵蚕;茅根;蒲黄;附子
c13321ff6d911c935401d10a62676189,3,奇效良方,然劳极损伤，尸疰诸蒸之名，既以闻矣，其所感之因，所患之状，又果何如哉？曰∶矜持志,False,True,True,False,True,False,False,
c1f4c327da08177b7dfc39b4908778c2,4,全体病源类纂,《气穴论》：积寒留舍，荣卫不居，卷肉缩筋，肋肘不得伸，内为骨痹，外为不仁。,True,True,True,False,True,False,False,附子
c20a0715abe2967342dcadb995a394cc,2,古今图书集成医部全录009（211-302）,【 注　肾者，胃之关。关门不利则胃气不转，故善胀。骨痿不能行，故尻以代踵。阴病不,False,True,True,False,False,False,False,
c2b9893999c36081e8dadd5bb30ed62e,2,证治准绳·杂病,恐气所至，为破 脱肉，为骨酸痿厥，为暴下绿水，为面热肤急，为阴痿，为惧而脱颐。惊,False,False,True,False,False,False,False,
c2c52eb08eda6d24b8c987a16383598d,2,三十年临证经验集,六极所现之证候。据《巢氏病源》载为：“一曰气极，令人内虚，五脏不足，邪气多，正气,False,False,True,False,False,False,False,
c2dac57cc0753a80229fe91636d3d477,3,巢氏诸病源候总论（四库本）,齿者骨之所终髓之所养髓弱骨虚风气客之则齿齭,False,True,False,False,True,True,False,
c33f7e7aa0c55ca7802bf034fa6733d7,2,"古今图书集成医部全录011（359-380,外科）",凡骨碎断或未碎断，但皮破损肉者，先用补肌散填满疮口，次用散血膏敷贴。如骨折，要接,False,False,True,False,False,False,False,接骨膏;散血膏;补肉膏;补肌散
c3d407e822f0438deff1cc0b974d4858,2,古今图书集成医部全录,【 注  皮肉筋骨，内合于五脏，五脏之气，外合于四时，始病在外之有形，复伤在内之,False,False,True,False,False,False,False,
c4333995caaaeb1643408012d890893d,2,幼幼集成,尻骨不成则坐迟，髁骨不成则行迟，真阳不足则齿迟，血脉不荣则发稀，心气不足则语迟。,False,True,True,False,False,False,False,
c43e3c3f3824fa28ddbc3c5a4b474d6b,2,丹台玉案,诸虚先要辨阴阳血阴而气阳也。有暴虚而无伤损者易复。有虚而亏损者亦可补益。惟久虚。,False,True,True,False,False,False,False,
c482f80fe76ea162cd2cca1ccea39ebb,2,黄帝内经灵枢集注,岐伯曰：经脉流行不止。与天同度。与地合纪，故天宿失度。日月薄蚀。地经失纪。水道流,False,False,True,True,True,False,False,
c48e32e6cd57334ae83f2c1cfab9f6c8,4,古今图书集成医部全录,风寒湿三气杂至，合而为痹也。以冬遇此者为骨痹。骨痹不已，复感于邪，内舍于肾。肾痹,False,False,False,True,False,False,False,
c4a0d7add932b4819fff28336318147a,4,千金翼方校释,五实未见。六虚者，皮虚则热，脉虚则惊，肉虚则重，骨虚则痛，肠虚则泄溏，髓虚则惰〔,False,False,False,False,True,True,False,
c579f15d4b3d78a82fbe8e53e93c211f,3,历代本草药性汇解,·骨碎补有促进骨折愈合作用。,True,True,True,True,False,True,False,丹参;犬肉;骨碎补
c59769645cd07f18ebf13062566f45c2,2,仙授理伤续断秘方,治跌扑伤损，折骨断筋，疼痛浮肿。腹有瘀血，灌注四肢，烦闷不安。痈疽发背，肌肉坏烂,True,False,False,False,False,False,False,姜汁;杉木片;没药;温葱汤;葱汤
c5dfe5f3456bb6eabda42217bc70ed91,2,"古今图书集成医部全录002（1-46,素问）",【 王冰曰：痿谓痿弱无力以运动。膜者，人皮下肉上筋膜也。脾主肌肉，肾主骨髓，所主,False,False,False,False,False,False,False,
c700cd6047330b62ee6c2b9b22399e36,2,嵩厓尊生书,《内经》云：肺热叶焦，五脏因而受之，发为痿躄。心热脉痿，胫纵不任地。肝热筋痿，筋,False,False,False,False,False,True,False,
c7306ffcf87a29dbed7e41a3b9d192a1,2,疡医大全,先将人参各项俱研细。后用土狗、地虱捣烂，入前药末内捣匀，佩身上三日，干为末，盛在,True,True,False,False,False,False,False,人参;冰片;土狗;地虱;接骨药末;狗舌;生地;象皮;龙齿
c78d98be382b457d5b127d7b695995bd,2,竹亭医案女科,风寒湿三气杂合而为痹，骨痹者以冬遇此为骨痹也。,False,False,False,False,False,False,False,
c79235eb7320aac142f011df61365556,2,医学要数,五脏各有取主，至其病证，莫不随取主而见焉。面青多怒，肋下痛硬，咳逆目眩，肢节挛急,False,True,False,False,False,False,False,
c7cb5bb23b84e506428042e6a8bf789a,2,普济方（四库本1-60卷）,鹿角胶丸　治骨极肌体羸瘦肾虚弱腰膝无力宜服,True,False,False,False,True,False,False,人参;熟地黄;破故纸;薯蓣;鹿角胶;鹿角胶丸
c829adea0b1c93469cbef8a3cfddbaf4,2,永类钤方,《本草》打伤，只以骨碎补末，和黄米粥裹伤处。打跌骨断，只白及一味，为末，酒调服，,True,True,False,False,False,False,False,定痛膏;接骨膏;白及;骨碎补;黄米粥
c90cb23104dd3943a87062405ac5bec1,4,医学纲目,〔海〕骨痿肉燥，筋缓血枯，皮聚毛落，阴不足而有热疾，是谓虚热。,True,True,False,False,False,True,True,四顺饮子;地骨皮散;柴胡饮子;桃仁承气汤;清凉饮子;牵牛;白虎汤;防己
